"","date","time_point","session","group","subject","trial","trial.id","choice.nr.within.trial","choice.where","choice.correct","last.choice","previous.correct","any.error.earlier","cup.id","choice.id","error.ny"
"14921",20230721,8,3,"bonobos","kuno",5,2487,3,3,1,1,"yes","0",2,4974,0
"14924",20230721,8,3,"bonobos","kuno",6,2488,2,1,1,1,"yes","0",2,4975,0
"14926",20230721,8,3,"bonobos","kuno",6,2488,3,3,1,2,"yes","0",1,4976,0
"14927",20230721,8,3,"bonobos","kuno",6,2488,3,3,1,1,"yes","0",2,4976,0
"14930",20230721,8,3,"bonobos","kuno",7,2489,2,3,1,1,"yes","0",2,4977,0
"14933",20230721,8,3,"bonobos","kuno",7,2489,3,1,1,1,"yes","0",2,4978,0
"14934",20230721,8,3,"bonobos","kuno",7,2489,3,1,1,2,"yes","0",3,4978,0
"14937",20230721,8,3,"bonobos","kuno",8,2490,2,2,1,1,"yes","0",3,4979,0
"14939",20230721,8,3,"bonobos","kuno",8,2490,3,1,1,2,"yes","0",2,4980,0
"14940",20230721,8,3,"bonobos","kuno",8,2490,3,1,1,1,"yes","0",3,4980,0
"14943",20230721,8,3,"bonobos","kuno",9,2491,2,2,1,1,"yes","0",3,4981,0
"14945",20230721,8,3,"bonobos","kuno",9,2491,3,1,1,2,"yes","0",2,4982,0
"14946",20230721,8,3,"bonobos","kuno",9,2491,3,1,1,1,"yes","0",3,4982,0
"14948",20230721,8,3,"bonobos","kuno",10,2492,2,1,1,1,"yes","0",2,4983,0
"14950",20230721,8,3,"bonobos","kuno",10,2492,3,3,1,2,"yes","0",1,4984,0
"14951",20230721,8,3,"bonobos","kuno",10,2492,3,3,1,1,"yes","0",2,4984,0
"14955",20230721,8,3,"bonobos","kuno",11,2493,2,2,1,1,"yes","0",3,4985,0
"14957",20230721,8,3,"bonobos","kuno",11,2493,3,1,1,2,"yes","0",2,4986,0
"14958",20230721,8,3,"bonobos","kuno",11,2493,3,1,1,1,"yes","0",3,4986,0
"14960",20230721,8,3,"bonobos","kuno",12,2494,2,1,1,1,"yes","0",2,4987,0
"14962",20230721,8,3,"bonobos","kuno",12,2494,3,3,1,2,"yes","0",1,4988,0
"14963",20230721,8,3,"bonobos","kuno",12,2494,3,3,1,1,"yes","0",2,4988,0
"14966",20230723,8,3,"bonobos","kasai",1,2495,2,1,1,1,"yes","0",2,4989,0
"14968",20230723,8,3,"bonobos","kasai",1,2495,3,3,1,2,"yes","0",1,4990,0
"14969",20230723,8,3,"bonobos","kasai",1,2495,3,3,1,1,"yes","0",2,4990,0
"14973",20230723,8,3,"bonobos","kasai",2,2496,2,2,1,1,"yes","0",3,4991,0
"14975",20230723,8,3,"bonobos","kasai",2,2496,3,1,1,2,"yes","0",2,4992,0
"14976",20230723,8,3,"bonobos","kasai",2,2496,3,1,1,1,"yes","0",3,4992,0
"14979",20230723,8,3,"bonobos","kasai",3,2497,2,2,1,1,"yes","0",3,4993,0
"14981",20230723,8,3,"bonobos","kasai",3,2497,3,1,1,2,"yes","0",2,4994,0
"14982",20230723,8,3,"bonobos","kasai",3,2497,3,1,1,1,"yes","0",3,4994,0
"14985",20230723,8,3,"bonobos","kasai",4,2498,2,2,1,1,"yes","0",3,4995,0
"14987",20230723,8,3,"bonobos","kasai",4,2498,3,1,1,2,"yes","0",2,4996,0
"14988",20230723,8,3,"bonobos","kasai",4,2498,3,1,1,1,"yes","0",3,4996,0
"14991",20230723,8,3,"bonobos","kasai",5,2499,2,2,1,1,"yes","0",3,4997,0
"14993",20230723,8,3,"bonobos","kasai",5,2499,3,1,1,2,"yes","0",2,4998,0
"14994",20230723,8,3,"bonobos","kasai",5,2499,3,1,1,1,"yes","0",3,4998,0
"14996",20230723,8,3,"bonobos","kasai",6,2500,2,1,1,1,"yes","0",2,4999,0
"14998",20230723,8,3,"bonobos","kasai",6,2500,3,3,1,2,"yes","0",1,5000,0
"14999",20230723,8,3,"bonobos","kasai",6,2500,3,3,1,1,"yes","0",2,5000,0
"15003",20230723,8,3,"bonobos","kasai",7,2501,2,2,1,1,"yes","0",3,5001,0
"15005",20230723,8,3,"bonobos","kasai",7,2501,3,1,1,2,"yes","0",2,5002,0
"15006",20230723,8,3,"bonobos","kasai",7,2501,3,1,1,1,"yes","0",3,5002,0
"15009",20230723,8,3,"bonobos","kasai",8,2502,2,2,1,1,"yes","0",3,5003,0
"15011",20230723,8,3,"bonobos","kasai",8,2502,3,1,1,2,"yes","0",2,5004,0
"15012",20230723,8,3,"bonobos","kasai",8,2502,3,1,1,1,"yes","0",3,5004,0
"15014",20230723,8,3,"bonobos","kasai",9,2503,2,1,1,1,"yes","0",2,5005,0
"15016",20230723,8,3,"bonobos","kasai",9,2503,3,3,1,2,"yes","0",1,5006,0
"15017",20230723,8,3,"bonobos","kasai",9,2503,3,3,1,1,"yes","0",2,5006,0
"15021",20230723,8,3,"bonobos","kasai",10,2504,2,2,1,1,"yes","0",3,5007,0
"15023",20230723,8,3,"bonobos","kasai",10,2504,3,1,1,2,"yes","0",2,5008,0
"15024",20230723,8,3,"bonobos","kasai",10,2504,3,1,1,1,"yes","0",3,5008,0
"15027",20230723,8,3,"bonobos","kasai",11,2505,2,2,1,1,"yes","0",3,5009,0
"15029",20230723,8,3,"bonobos","kasai",11,2505,3,1,1,2,"yes","0",2,5010,0
"15030",20230723,8,3,"bonobos","kasai",11,2505,3,1,1,1,"yes","0",3,5010,0
"15033",20230723,8,3,"bonobos","kasai",12,2506,2,2,1,1,"yes","0",3,5011,0
"15035",20230723,8,3,"bonobos","kasai",12,2506,3,1,1,2,"yes","0",2,5012,0
"15036",20230723,8,3,"bonobos","kasai",12,2506,3,1,1,1,"yes","0",3,5012,0
"15037",20230723,8,3,"bonobos","yasa",1,2507,2,3,1,1,"yes","0",1,5013,0
"15040",20230723,8,3,"bonobos","yasa",1,2507,3,2,1,1,"yes","0",1,5014,0
"15042",20230723,8,3,"bonobos","yasa",1,2507,3,2,1,2,"yes","0",3,5014,0
"15043",20230723,8,3,"bonobos","yasa",2,2508,2,2,1,1,"yes","0",1,5015,0
"15046",20230723,8,3,"bonobos","yasa",2,2508,3,3,1,1,"yes","0",1,5016,0
"15047",20230723,8,3,"bonobos","yasa",2,2508,3,3,1,2,"yes","0",2,5016,0
"15049",20230723,8,3,"bonobos","yasa",3,2509,2,2,1,1,"yes","0",1,5017,0
"15052",20230723,8,3,"bonobos","yasa",3,2509,3,3,1,1,"yes","0",1,5018,0
"15053",20230723,8,3,"bonobos","yasa",3,2509,3,3,1,2,"yes","0",2,5018,0
"15055",20230723,8,3,"bonobos","yasa",4,2510,2,2,1,1,"yes","0",1,5019,0
"15058",20230723,8,3,"bonobos","yasa",4,2510,3,3,1,1,"yes","0",1,5020,0
"15059",20230723,8,3,"bonobos","yasa",4,2510,3,3,1,2,"yes","0",2,5020,0
"15063",20230723,8,3,"bonobos","yasa",5,2511,2,2,1,1,"yes","0",3,5021,0
"15065",20230723,8,3,"bonobos","yasa",5,2511,3,1,1,2,"yes","0",2,5022,0
"15066",20230723,8,3,"bonobos","yasa",5,2511,3,1,1,1,"yes","0",3,5022,0
"15068",20230723,8,3,"bonobos","yasa",6,2512,2,3,1,1,"yes","0",2,5023,0
"15071",20230723,8,3,"bonobos","yasa",6,2512,3,1,1,1,"yes","0",2,5024,0
"15072",20230723,8,3,"bonobos","yasa",6,2512,3,1,1,2,"yes","0",3,5024,0
"15073",20230723,8,3,"bonobos","yasa",7,2513,2,3,1,1,"yes","0",1,5025,0
"15076",20230723,8,3,"bonobos","yasa",7,2513,3,2,1,1,"yes","0",1,5026,0
"15078",20230723,8,3,"bonobos","yasa",7,2513,3,2,1,2,"yes","0",3,5026,0
"15079",20230723,8,3,"bonobos","yasa",8,2514,2,2,1,1,"yes","0",1,5027,0
"15082",20230723,8,3,"bonobos","yasa",8,2514,3,3,1,1,"yes","0",1,5028,0
"15083",20230723,8,3,"bonobos","yasa",8,2514,3,3,1,2,"yes","0",2,5028,0
"15085",20230723,8,3,"bonobos","yasa",9,2515,2,3,1,1,"yes","0",1,5029,0
"15088",20230723,8,3,"bonobos","yasa",9,2515,3,2,1,1,"yes","0",1,5030,0
"15090",20230723,8,3,"bonobos","yasa",9,2515,3,2,1,2,"yes","0",3,5030,0
"15091",20230723,8,3,"bonobos","yasa",10,2516,2,2,1,1,"yes","0",1,5031,0
"15094",20230723,8,3,"bonobos","yasa",10,2516,3,3,1,1,"yes","0",1,5032,0
"15095",20230723,8,3,"bonobos","yasa",10,2516,3,3,1,2,"yes","0",2,5032,0
"15097",20230723,8,3,"bonobos","yasa",11,2517,2,3,1,1,"yes","0",1,5033,0
"15100",20230723,8,3,"bonobos","yasa",11,2517,3,2,1,1,"yes","0",1,5034,0
"15102",20230723,8,3,"bonobos","yasa",11,2517,3,2,1,2,"yes","0",3,5034,0
"15103",20230723,8,3,"bonobos","yasa",12,2518,2,2,1,1,"yes","0",1,5035,0
"15106",20230723,8,3,"bonobos","yasa",12,2518,3,3,1,1,"yes","0",1,5036,0
"15107",20230723,8,3,"bonobos","yasa",12,2518,3,3,1,2,"yes","0",2,5036,0
"15109",20230723,8,3,"bonobos","sumai",1,2519,2,1,0,1,"yes","0",1,5037,1
"15112",20230723,8,3,"bonobos","sumai",1,2519,3,1,0,2,"no","1",1,5038,1
"15115",20230723,8,3,"bonobos","sumai",2,2520,2,1,0,1,"yes","0",1,5039,1
"15118",20230723,8,3,"bonobos","sumai",2,2520,3,2,1,2,"no","1",1,5040,0
"15121",20230723,8,3,"bonobos","sumai",3,2521,2,1,0,1,"yes","0",1,5041,1
"15124",20230723,8,3,"bonobos","sumai",3,2521,3,3,1,2,"no","1",1,5042,0
"15127",20230723,8,3,"bonobos","sumai",4,2522,2,2,1,1,"yes","0",1,5043,0
"15130",20230723,8,3,"bonobos","sumai",4,2522,3,3,1,1,"yes","0",1,5044,0
"15131",20230723,8,3,"bonobos","sumai",4,2522,3,3,1,2,"yes","0",2,5044,0
"15133",20230723,8,3,"bonobos","sumai",5,2523,2,1,0,1,"yes","0",1,5045,1
"15136",20230723,8,3,"bonobos","sumai",5,2523,3,2,1,2,"no","1",1,5046,0
"15139",20230723,8,3,"bonobos","sumai",6,2524,2,1,0,1,"yes","0",1,5047,1
"15142",20230723,8,3,"bonobos","sumai",6,2524,3,1,0,2,"no","1",1,5048,1
"15147",20230723,8,3,"bonobos","sumai",7,2525,2,1,1,1,"yes","0",3,5049,0
"15148",20230723,8,3,"bonobos","sumai",7,2525,3,2,1,2,"yes","0",1,5050,0
"15150",20230723,8,3,"bonobos","sumai",7,2525,3,2,1,1,"yes","0",3,5050,0
"15153",20230723,8,3,"bonobos","sumai",8,2526,2,2,1,1,"yes","0",3,5051,0
"15155",20230723,8,3,"bonobos","sumai",8,2526,3,1,1,2,"yes","0",2,5052,0
"15156",20230723,8,3,"bonobos","sumai",8,2526,3,1,1,1,"yes","0",3,5052,0
"15157",20230723,8,3,"bonobos","sumai",9,2527,2,3,1,1,"yes","0",1,5053,0
"15160",20230723,8,3,"bonobos","sumai",9,2527,3,2,1,1,"yes","0",1,5054,0
"15162",20230723,8,3,"bonobos","sumai",9,2527,3,2,1,2,"yes","0",3,5054,0
"15163",20230723,8,3,"bonobos","sumai",10,2528,2,1,0,1,"yes","0",1,5055,1
"15166",20230723,8,3,"bonobos","sumai",10,2528,3,2,1,2,"no","1",1,5056,0
"15169",20230723,8,3,"bonobos","sumai",11,2529,2,3,1,1,"yes","0",1,5057,0
"15172",20230723,8,3,"bonobos","sumai",11,2529,3,2,1,1,"yes","0",1,5058,0
"15174",20230723,8,3,"bonobos","sumai",11,2529,3,2,1,2,"yes","0",3,5058,0
"15177",20230723,8,3,"bonobos","sumai",12,2530,2,1,1,1,"yes","0",3,5059,0
"15178",20230723,8,3,"bonobos","sumai",12,2530,3,2,1,2,"yes","0",1,5060,0
"15180",20230723,8,3,"bonobos","sumai",12,2530,3,2,1,1,"yes","0",3,5060,0
"15183",20230723,8,3,"bonobos","amira",1,2531,2,3,0,1,"yes","0",3,5061,1
"15186",20230723,8,3,"bonobos","amira",1,2531,3,3,0,2,"no","1",3,5062,1
"15187",20230723,8,3,"bonobos","amira",2,2532,2,3,1,1,"yes","0",1,5063,0
"15190",20230723,8,3,"bonobos","amira",2,2532,3,3,0,1,"yes","0",1,5064,0
"15192",20230723,8,3,"bonobos","amira",2,2532,3,3,0,2,"yes","0",3,5064,1
"15195",20230723,8,3,"bonobos","amira",3,2533,2,3,0,1,"yes","0",3,5065,1
"15198",20230723,8,3,"bonobos","amira",3,2533,3,1,1,2,"no","1",3,5066,0
"15199",20230723,8,3,"bonobos","amira",4,2534,2,1,0,1,"yes","0",1,5067,1
"15202",20230723,8,3,"bonobos","amira",4,2534,3,3,1,2,"no","1",1,5068,0
"15207",20230723,8,3,"bonobos","amira",5,2535,2,3,0,1,"yes","0",3,5069,1
"15210",20230723,8,3,"bonobos","amira",5,2535,3,3,0,2,"no","1",3,5070,1
"15213",20230723,8,3,"bonobos","amira",6,2536,2,3,0,1,"yes","0",3,5071,1
"15216",20230723,8,3,"bonobos","amira",6,2536,3,3,0,2,"no","1",3,5072,1
"15219",20230723,8,3,"bonobos","amira",7,2537,2,3,0,1,"yes","0",3,5073,1
"15222",20230723,8,3,"bonobos","amira",7,2537,3,3,0,2,"no","1",3,5074,1
"15223",20230723,8,3,"bonobos","amira",8,2538,2,1,0,1,"yes","0",1,5075,1
"15226",20230723,8,3,"bonobos","amira",8,2538,3,3,1,2,"no","1",1,5076,0
"15231",20230723,8,3,"bonobos","amira",9,2539,2,3,0,1,"yes","0",3,5077,1
"15234",20230723,8,3,"bonobos","amira",9,2539,3,3,0,2,"no","1",3,5078,1
"15237",20230723,8,3,"bonobos","amira",10,2540,2,3,0,1,"yes","0",3,5079,1
"15240",20230723,8,3,"bonobos","amira",10,2540,3,3,0,2,"no","1",3,5080,1
"15243",20230723,8,3,"bonobos","amira",11,2541,2,3,0,1,"yes","0",3,5081,1
"15246",20230723,8,3,"bonobos","amira",11,2541,3,3,0,2,"no","1",3,5082,1
"15249",20230723,8,3,"bonobos","amira",12,2542,2,3,0,1,"yes","0",3,5083,1
"15252",20230723,8,3,"bonobos","amira",12,2542,3,3,0,2,"no","1",3,5084,1
"15253",20230723,8,3,"bonobos","tayo",1,2543,2,2,1,1,"yes","0",1,5085,0
"15256",20230723,8,3,"bonobos","tayo",1,2543,3,3,1,1,"yes","0",1,5086,0
"15257",20230723,8,3,"bonobos","tayo",1,2543,3,3,1,2,"yes","0",2,5086,0
"15261",20230723,8,3,"bonobos","tayo",2,2544,2,2,1,1,"yes","0",3,5087,0
"15263",20230723,8,3,"bonobos","tayo",2,2544,3,1,1,2,"yes","0",2,5088,0
"15264",20230723,8,3,"bonobos","tayo",2,2544,3,1,1,1,"yes","0",3,5088,0
"15266",20230723,8,3,"bonobos","tayo",3,2545,2,3,1,1,"yes","0",2,5089,0
"15269",20230723,8,3,"bonobos","tayo",3,2545,3,1,1,1,"yes","0",2,5090,0
"15270",20230723,8,3,"bonobos","tayo",3,2545,3,1,1,2,"yes","0",3,5090,0
"15272",20230723,8,3,"bonobos","tayo",4,2546,2,3,1,1,"yes","0",2,5091,0
"15275",20230723,8,3,"bonobos","tayo",4,2546,3,3,0,1,"yes","0",2,5092,0
"15276",20230723,8,3,"bonobos","tayo",4,2546,3,3,0,2,"yes","0",3,5092,1
"15278",20230723,8,3,"bonobos","tayo",5,2547,2,3,1,1,"yes","0",2,5093,0
"15281",20230723,8,3,"bonobos","tayo",5,2547,3,1,1,1,"yes","0",2,5094,0
"15282",20230723,8,3,"bonobos","tayo",5,2547,3,1,1,2,"yes","0",3,5094,0
"15285",20230723,8,3,"bonobos","tayo",6,2548,2,2,1,1,"yes","0",3,5095,0
"15287",20230723,8,3,"bonobos","tayo",6,2548,3,1,1,2,"yes","0",2,5096,0
"15288",20230723,8,3,"bonobos","tayo",6,2548,3,1,1,1,"yes","0",3,5096,0
"15289",20230723,8,3,"bonobos","tayo",7,2549,2,2,1,1,"yes","0",1,5097,0
"15292",20230723,8,3,"bonobos","tayo",7,2549,3,3,1,1,"yes","0",1,5098,0
"15293",20230723,8,3,"bonobos","tayo",7,2549,3,3,1,2,"yes","0",2,5098,0
"15296",20230723,8,3,"bonobos","tayo",8,2550,2,3,1,1,"yes","0",2,5099,0
"15299",20230723,8,3,"bonobos","tayo",8,2550,3,1,1,1,"yes","0",2,5100,0
"15300",20230723,8,3,"bonobos","tayo",8,2550,3,1,1,2,"yes","0",3,5100,0
"15301",20230723,8,3,"bonobos","tayo",9,2551,2,2,1,1,"yes","0",1,5101,0
"15304",20230723,8,3,"bonobos","tayo",9,2551,3,3,1,1,"yes","0",1,5102,0
"15305",20230723,8,3,"bonobos","tayo",9,2551,3,3,1,2,"yes","0",2,5102,0
"15308",20230723,8,3,"bonobos","tayo",10,2552,2,2,0,1,"yes","0",2,5103,1
"15311",20230723,8,3,"bonobos","tayo",10,2552,3,3,1,2,"no","1",2,5104,0
"15314",20230723,8,3,"bonobos","tayo",11,2553,2,3,1,1,"yes","0",2,5105,0
"15317",20230723,8,3,"bonobos","tayo",11,2553,3,1,1,1,"yes","0",2,5106,0
"15318",20230723,8,3,"bonobos","tayo",11,2553,3,1,1,2,"yes","0",3,5106,0
"15320",20230723,8,3,"bonobos","tayo",12,2554,2,3,1,1,"yes","0",2,5107,0
"15323",20230723,8,3,"bonobos","tayo",12,2554,3,2,0,1,"yes","0",2,5108,1
"15324",20230723,8,3,"bonobos","tayo",12,2554,3,2,0,2,"yes","0",3,5108,0
"15325",20230723,8,3,"bonobos","yaro",1,2555,2,2,1,1,"yes","0",1,5109,0
"15328",20230723,8,3,"bonobos","yaro",1,2555,3,3,1,1,"yes","0",1,5110,0
"15329",20230723,8,3,"bonobos","yaro",1,2555,3,3,1,2,"yes","0",2,5110,0
"15331",20230723,8,3,"bonobos","yaro",2,2556,2,2,1,1,"yes","0",1,5111,0
"15334",20230723,8,3,"bonobos","yaro",2,2556,3,3,1,1,"yes","0",1,5112,0
"15335",20230723,8,3,"bonobos","yaro",2,2556,3,3,1,2,"yes","0",2,5112,0
"15337",20230723,8,3,"bonobos","yaro",3,2557,2,2,1,1,"yes","0",1,5113,0
"15340",20230723,8,3,"bonobos","yaro",3,2557,3,3,1,1,"yes","0",1,5114,0
"15341",20230723,8,3,"bonobos","yaro",3,2557,3,3,1,2,"yes","0",2,5114,0
"15343",20230723,8,3,"bonobos","yaro",4,2558,2,2,1,1,"yes","0",1,5115,0
"15346",20230723,8,3,"bonobos","yaro",4,2558,3,3,1,1,"yes","0",1,5116,0
"15347",20230723,8,3,"bonobos","yaro",4,2558,3,3,1,2,"yes","0",2,5116,0
"15349",20230723,8,3,"bonobos","yaro",5,2559,2,2,1,1,"yes","0",1,5117,0
"15352",20230723,8,3,"bonobos","yaro",5,2559,3,3,1,1,"yes","0",1,5118,0
"15353",20230723,8,3,"bonobos","yaro",5,2559,3,3,1,2,"yes","0",2,5118,0
"15355",20230723,8,3,"bonobos","yaro",6,2560,2,2,1,1,"yes","0",1,5119,0
"15358",20230723,8,3,"bonobos","yaro",6,2560,3,3,1,1,"yes","0",1,5120,0
"15359",20230723,8,3,"bonobos","yaro",6,2560,3,3,1,2,"yes","0",2,5120,0
"15361",20230723,8,3,"bonobos","yaro",7,2561,2,2,1,1,"yes","0",1,5121,0
"15364",20230723,8,3,"bonobos","yaro",7,2561,3,3,1,1,"yes","0",1,5122,0
"15365",20230723,8,3,"bonobos","yaro",7,2561,3,3,1,2,"yes","0",2,5122,0
"15367",20230723,8,3,"bonobos","yaro",8,2562,2,2,1,1,"yes","0",1,5123,0
"15370",20230723,8,3,"bonobos","yaro",8,2562,3,3,1,1,"yes","0",1,5124,0
"15371",20230723,8,3,"bonobos","yaro",8,2562,3,3,1,2,"yes","0",2,5124,0
"15373",20230723,8,3,"bonobos","yaro",9,2563,2,2,1,1,"yes","0",1,5125,0
"15376",20230723,8,3,"bonobos","yaro",9,2563,3,3,1,1,"yes","0",1,5126,0
"15377",20230723,8,3,"bonobos","yaro",9,2563,3,3,1,2,"yes","0",2,5126,0
"15379",20230723,8,3,"bonobos","yaro",10,2564,2,2,1,1,"yes","0",1,5127,0
"15382",20230723,8,3,"bonobos","yaro",10,2564,3,3,1,1,"yes","0",1,5128,0
"15383",20230723,8,3,"bonobos","yaro",10,2564,3,3,1,2,"yes","0",2,5128,0
"15385",20230723,8,3,"bonobos","yaro",11,2565,2,2,1,1,"yes","0",1,5129,0
"15388",20230723,8,3,"bonobos","yaro",11,2565,3,3,1,1,"yes","0",1,5130,0
"15389",20230723,8,3,"bonobos","yaro",11,2565,3,3,1,2,"yes","0",2,5130,0
"15391",20230723,8,3,"bonobos","yaro",12,2566,2,2,1,1,"yes","0",1,5131,0
"15394",20230723,8,3,"bonobos","yaro",12,2566,3,3,1,1,"yes","0",1,5132,0
"15395",20230723,8,3,"bonobos","yaro",12,2566,3,3,1,2,"yes","0",2,5132,0
"15398",20230913,9,3,"bonobos","luiza",1,2567,2,1,1,1,"yes","0",2,5133,0
"15400",20230913,9,3,"bonobos","luiza",1,2567,3,3,1,2,"yes","0",1,5134,0
"15401",20230913,9,3,"bonobos","luiza",1,2567,3,3,1,1,"yes","0",2,5134,0
"15404",20230913,9,3,"bonobos","luiza",2,2568,2,1,1,1,"yes","0",2,5135,0
"15406",20230913,9,3,"bonobos","luiza",2,2568,3,3,1,2,"yes","0",1,5136,0
"15407",20230913,9,3,"bonobos","luiza",2,2568,3,3,1,1,"yes","0",2,5136,0
"15409",20230913,9,3,"bonobos","luiza",3,2569,2,2,1,1,"yes","0",1,5137,0
"15412",20230913,9,3,"bonobos","luiza",3,2569,3,3,1,1,"yes","0",1,5138,0
"15413",20230913,9,3,"bonobos","luiza",3,2569,3,3,1,2,"yes","0",2,5138,0
"15416",20230913,9,3,"bonobos","luiza",4,2570,2,3,1,1,"yes","0",2,5139,0
"15419",20230913,9,3,"bonobos","luiza",4,2570,3,1,1,1,"yes","0",2,5140,0
"15420",20230913,9,3,"bonobos","luiza",4,2570,3,1,1,2,"yes","0",3,5140,0
"15423",20230913,9,3,"bonobos","luiza",5,2571,2,1,1,1,"yes","0",3,5141,0
"15424",20230913,9,3,"bonobos","luiza",5,2571,3,2,1,2,"yes","0",1,5142,0
"15426",20230913,9,3,"bonobos","luiza",5,2571,3,2,1,1,"yes","0",3,5142,0
"15427",20230913,9,3,"bonobos","luiza",6,2572,2,3,1,1,"yes","0",1,5143,0
"15430",20230913,9,3,"bonobos","luiza",6,2572,3,2,1,1,"yes","0",1,5144,0
"15432",20230913,9,3,"bonobos","luiza",6,2572,3,2,1,2,"yes","0",3,5144,0
"15435",20230913,9,3,"bonobos","luiza",7,2573,2,2,1,1,"yes","0",3,5145,0
"15437",20230913,9,3,"bonobos","luiza",7,2573,3,1,1,2,"yes","0",2,5146,0
"15438",20230913,9,3,"bonobos","luiza",7,2573,3,1,1,1,"yes","0",3,5146,0
"15441",20230913,9,3,"bonobos","luiza",8,2574,2,2,1,1,"yes","0",3,5147,0
"15443",20230913,9,3,"bonobos","luiza",8,2574,3,1,1,2,"yes","0",2,5148,0
"15444",20230913,9,3,"bonobos","luiza",8,2574,3,1,1,1,"yes","0",3,5148,0
"15447",20230913,9,3,"bonobos","luiza",9,2575,2,2,1,1,"yes","0",3,5149,0
"15449",20230913,9,3,"bonobos","luiza",9,2575,3,1,1,2,"yes","0",2,5150,0
"15450",20230913,9,3,"bonobos","luiza",9,2575,3,1,1,1,"yes","0",3,5150,0
"15452",20230913,9,3,"bonobos","luiza",10,2576,2,3,1,1,"yes","0",2,5151,0
"15455",20230913,9,3,"bonobos","luiza",10,2576,3,1,1,1,"yes","0",2,5152,0
"15456",20230913,9,3,"bonobos","luiza",10,2576,3,1,1,2,"yes","0",3,5152,0
"15459",20230913,9,3,"bonobos","luiza",11,2577,2,2,1,1,"yes","0",3,5153,0
"15461",20230913,9,3,"bonobos","luiza",11,2577,3,1,1,2,"yes","0",2,5154,0
"15462",20230913,9,3,"bonobos","luiza",11,2577,3,1,1,1,"yes","0",3,5154,0
"15465",20230913,9,3,"bonobos","luiza",12,2578,2,2,1,1,"yes","0",3,5155,0
"15467",20230913,9,3,"bonobos","luiza",12,2578,3,1,1,2,"yes","0",2,5156,0
"15468",20230913,9,3,"bonobos","luiza",12,2578,3,1,1,1,"yes","0",3,5156,0
"15470",20230913,9,3,"bonobos","jasongo",1,2579,2,1,1,1,"yes","0",2,5157,0
"15472",20230913,9,3,"bonobos","jasongo",1,2579,3,3,1,2,"yes","0",1,5158,0
"15473",20230913,9,3,"bonobos","jasongo",1,2579,3,3,1,1,"yes","0",2,5158,0
"15477",20230913,9,3,"bonobos","jasongo",2,2580,2,3,0,1,"yes","0",3,5159,1
"15480",20230913,9,3,"bonobos","jasongo",2,2580,3,2,1,2,"no","1",3,5160,0
"15482",20230913,9,3,"bonobos","jasongo",3,2581,2,3,1,1,"yes","0",2,5161,0
"15485",20230913,9,3,"bonobos","jasongo",3,2581,3,1,1,1,"yes","0",2,5162,0
"15486",20230913,9,3,"bonobos","jasongo",3,2581,3,1,1,2,"yes","0",3,5162,0
"15488",20230913,9,3,"bonobos","jasongo",4,2582,2,3,1,1,"yes","0",2,5163,0
"15491",20230913,9,3,"bonobos","jasongo",4,2582,3,1,1,1,"yes","0",2,5164,0
"15492",20230913,9,3,"bonobos","jasongo",4,2582,3,1,1,2,"yes","0",3,5164,0
"15494",20230913,9,3,"bonobos","jasongo",5,2583,2,3,1,1,"yes","0",2,5165,0
"15497",20230913,9,3,"bonobos","jasongo",5,2583,3,1,1,1,"yes","0",2,5166,0
"15498",20230913,9,3,"bonobos","jasongo",5,2583,3,1,1,2,"yes","0",3,5166,0
"15501",20230913,9,3,"bonobos","jasongo",6,2584,2,2,1,1,"yes","0",3,5167,0
"15503",20230913,9,3,"bonobos","jasongo",6,2584,3,1,1,2,"yes","0",2,5168,0
"15504",20230913,9,3,"bonobos","jasongo",6,2584,3,1,1,1,"yes","0",3,5168,0
"15507",20230913,9,3,"bonobos","jasongo",7,2585,2,2,1,1,"yes","0",3,5169,0
"15509",20230913,9,3,"bonobos","jasongo",7,2585,3,1,1,2,"yes","0",2,5170,0
"15510",20230913,9,3,"bonobos","jasongo",7,2585,3,1,1,1,"yes","0",3,5170,0
"15511",20230913,9,3,"bonobos","jasongo",8,2586,2,2,1,1,"yes","0",1,5171,0
"15514",20230913,9,3,"bonobos","jasongo",8,2586,3,3,1,1,"yes","0",1,5172,0
"15515",20230913,9,3,"bonobos","jasongo",8,2586,3,3,1,2,"yes","0",2,5172,0
"15517",20230913,9,3,"bonobos","jasongo",9,2587,2,3,1,1,"yes","0",1,5173,0
"15520",20230913,9,3,"bonobos","jasongo",9,2587,3,2,1,1,"yes","0",1,5174,0
"15522",20230913,9,3,"bonobos","jasongo",9,2587,3,2,1,2,"yes","0",3,5174,0
"15525",20230913,9,3,"bonobos","jasongo",10,2588,2,1,1,1,"yes","0",3,5175,0
"15526",20230913,9,3,"bonobos","jasongo",10,2588,3,2,1,2,"yes","0",1,5176,0
"15528",20230913,9,3,"bonobos","jasongo",10,2588,3,2,1,1,"yes","0",3,5176,0
"15531",20230913,9,3,"bonobos","jasongo",11,2589,2,2,1,1,"yes","0",3,5177,0
"15533",20230913,9,3,"bonobos","jasongo",11,2589,3,1,1,2,"yes","0",2,5178,0
"15534",20230913,9,3,"bonobos","jasongo",11,2589,3,1,1,1,"yes","0",3,5178,0
"15537",20230913,9,3,"bonobos","jasongo",12,2590,2,1,1,1,"yes","0",3,5179,0
"15538",20230913,9,3,"bonobos","jasongo",12,2590,3,2,1,2,"yes","0",1,5180,0
